id,created_at,text,likes,in reply to,retweeted,Subjectivity,Polarity,Analysis
1329915032474447872,2020-11-20 22:30:27,episode  the neighbours  ouverture of something that never ended ,487,,False,0.0,0.0,Neutral
1329801677696868354,2020-11-20 15:00:01,therefore i am the song by in a video directed by harmonykorine features in the neighbours prem ,1310,,False,0.0,0.0,Neutral
1329771480725528579,2020-11-20 13:00:01,a look on set as captured by paigepowell episode the neighbours from ouverture of something that never ended ,364,,False,0.0,0.0,Neutral
1329741322119417857,2020-11-20 11:00:11,today at  cet the premiere of episode the neighbours from ouverture of something that never ended t ,268,,False,0.0,0.0,Neutral
1329711084031275008,2020-11-20 09:00:01, are seen in episode wearing reeditions of looks from alessandro micheles first coll ,302,,False,0.3333333333333333,0.25,Positive
1329680879300481025,2020-11-20 07:00:00,seen in the fourth episode and captured here by gusvansant actor and playwright wore a web tweed o ,312,,False,0.0,0.0,Neutral
1329575186220208128,2020-11-20 00:00:01,a gallery of looks featured in the fourth episode from ouverture of something that never ended captured by ,409,,False,0.0,0.0,Neutral
1329544986921078786,2020-11-19 22:00:01,sasha waltz and the dancers from her company  together with silviacalderoni and d ,290,,False,0.0,0.0,Neutral
1329514884019724288,2020-11-19 20:00:24,episode  the theatre  ouverture of something that never ended ,458,,False,0.0,0.0,Neutral
1329484589560078336,2020-11-19 18:00:01,the theatre the fourth episode from ouverture of something that never ended premiering today will feature acto ,313,,False,0.0,0.0,Neutral
1329439290242211840,2020-11-19 15:00:01,backstage of episode the theatre from the miniseries ouverture of something that never ended captured by ,391,,False,0.0,0.0,Neutral
1329409089353502724,2020-11-19 13:00:00,dancers warmup and get into costume for the theatre the new episode from ouverture of something that never ende ,365,,False,0.45454545454545453,0.13636363636363635,Positive
1329378891778015235,2020-11-19 11:00:01,the new guccibasket high top sneakers with fluorescent details worn with socks featuring s crest ,498,,False,0.4981818181818181,0.26545454545454544,Positive
1329355483845521408,2020-11-19 09:27:00,for his guest appearance in episode  wore a printed tshirt featuring the year  the year gucci ,17103,,False,0.0,0.0,Neutral
1329350570486992896,2020-11-19 09:07:28,looks designed by alessandromichele revealed in episode include printed tshirts mini bags and ,463,,False,0.0,0.0,Neutral
1329220344834629632,2020-11-19 00:30:00,backstage moments captured on set for episode at the post officethe new episode which features a conversation ,1408,,False,0.45454545454545453,0.13636363636363635,Positive
1329190464935911428,2020-11-18 22:31:16,,6778,,False,0.0,0.0,Neutral
1329141079891976195,2020-11-18 19:15:02,presenting the new collection in gucciouverture of something that never ended a film in episodes directed by ,1634,,False,0.45454545454545453,0.13636363636363635,Positive
1329119246870319106,2020-11-18 17:48:16,whos speaking in episode at the post office premiering today silviacalderoni listens in on a conversation w ,29827,,False,0.0,0.0,Neutral
1329109362099462145,2020-11-18 17:09:00,images captured by paigepowell inside a post office the set of episode from ouverture of something that never ,965,,False,0.0,0.0,Neutral
1329046145960644610,2020-11-18 12:57:48,today at  cet the premiere of episode at the post office from ouverture of something that never ended ,15101,,False,0.0,0.0,Neutral
1329038413505449985,2020-11-18 12:27:04,seen in episode at the café silviacalderoni carries the redesigned bamboo bag and wears a tshirt printed on ,604,,False,0.0,0.0,Neutral
1328986301048221696,2020-11-18 09:00:00, appears in episode at the café wearing a hooded sweatshirt tunic top layered over cotton pants wit ,430,,False,0.5,0.5,Positive
1328835311816777729,2020-11-17 23:00:01,captured by gusvansant new looks from alessandromicheles collection appear in episode at the café watch th ,448,,False,0.45454545454545453,0.13636363636363635,Positive
1328835276316270593,2020-11-17 22:59:53,photographer paigepowell shot moments from the making of at the café the second episode from ouverture of some ,311,,False,0.0,0.0,Neutral
1328790142459449345,2020-11-17 20:00:32,,836,,False,0.0,0.0,Neutral
1328744718361108481,2020-11-17 17:00:02,singer and poet will appear in episode at the café of ouverture of something that never ended the ,288,,False,0.0,0.0,Neutral
1328718250889383936,2020-11-17 15:14:52,on set for the miniseries ouverture of something that never ended images by paigepowell featuring a vintage ci ,437,,False,0.0,0.0,Neutral
1328679767848214534,2020-11-17 12:41:56,episode at the café of ouverture of something that never ended premieres at cet the miniseries directed ,353,,False,0.0,0.0,Neutral
1328623919796944899,2020-11-17 09:00:01,captured by gusvansant looks from alessandromicheles new collection are revealed in episode at home from o ,355,,False,0.45454545454545453,0.13636363636363635,Positive
1328593717305896961,2020-11-17 07:00:00,in episode at home writer philosopher and curator paulbpreciado wears a reedition of a look from ,288,,False,0.0,0.0,Neutral
1328503120901488643,2020-11-17 01:00:01,the opening episode of ouverture of something that never ended unfolds in an apartment in rome featuring vintage ,407,,False,0.0,0.0,Neutral
1328476988332511234,2020-11-16 23:16:10,photographed by paigepowell a series of images reveal the backstage of the first episode from ouverture of somet ,425,,False,0.3333333333333333,0.25,Positive
1328428220572721154,2020-11-16 20:02:23,episode  at home  ouverture of something that never ended ,1658,,False,0.0,0.0,Neutral
1328383177174491139,2020-11-16 17:03:24,writer philosopher and curator paulbpreciado features alongside silviacalderoni in episode of ouverture of so ,404,,False,0.0,0.0,Neutral
1328322396898668545,2020-11-16 13:01:53,backstage moments with gusvansant alessandromichele and silviacalderoni for ouverture of something that never ,416,,False,0.0,0.0,Neutral
1328089035340996611,2020-11-15 21:34:35,debuting tomorrow at cet episode at home from ouverture of something that never ended directed by ,511,,False,0.0,0.0,Neutral
1327717947251585028,2020-11-14 21:00:01,announced on the gucciartwall in nyc the first of a part film series ouverture of something that never ended ,337,,False,0.3333333333333333,0.25,Positive
1327657549366059008,2020-11-14 17:00:01,the gucciartwall presents ouverture of something that never ended the part film series directed by gusvansant ,280,,False,0.0,0.0,Neutral
1327599497661345792,2020-11-14 13:09:20,the gucciartwall announces the premiere of ouverture of something that never ended the series featuring the new ,284,,False,0.45454545454545453,0.13636363636363635,Positive
1327390786040844290,2020-11-13 23:19:59,featured in images from the guccigrip collaborative project is grip a timepiece with a clean streamlined design ,376,,False,0.7000000000000001,0.3666666666666667,Positive
1327385758949203968,2020-11-13 23:00:01,listed to the new guccipodcast episode to hear ellefanning deepdive into her directorial debut for ,167,,False,0.45454545454545453,0.13636363636363635,Positive
1327343878035427336,2020-11-13 20:13:36,among the protagonists of guccigrip is musician and skateboarder cherstrauberry captured by and ,264,,False,0.0,0.0,Neutral
1327311505008816129,2020-11-13 18:04:57,a joyful portrait of action creativity inclusion sociability and subculture for guccigrip sports passionate f ,301,,False,0.47500000000000003,0.025,Positive
1327288356607315969,2020-11-13 16:32:58,on the cover of s december issue wears gucciepilogue captured by an ,41367,,False,0.0,0.0,Neutral
1327240627768209414,2020-11-13 13:23:19,for the new guccigrip collaborative project protagonists show how sport can be inclusive and creative while wear ,298,,False,0.7272727272727273,0.3181818181818182,Positive
1327215697471090688,2020-11-13 11:44:15,professional skateboarder leobaker captured by melissabuenowoerner for guccigrip the collaborative project feat ,225,,False,0.1,0.1,Positive
1327151567976476673,2020-11-13 07:29:25,a breakdancer basketball players skateboarders and a rollerskater are captured freestyling their moves in the n ,269,,False,0.0,0.0,Neutral
1327006286811107330,2020-11-12 21:52:08,harnessing the passion of a variety of sports enthusiasts the guccigrip collaborative project returns with a new ,290,,False,0.45454545454545453,0.13636363636363635,Positive
1326939454049837058,2020-11-12 17:26:33,saralancerio captured for guccigrip by miriam marlene waldner in berlin featured in images and videos from the s ,288,,False,0.0,0.0,Neutral
1326902108965253121,2020-11-12 14:58:10,celebrating those who find selfexpression through rollerskating playing basketball longboarding or breakdancing ,403,,False,0.0,0.0,Neutral
1326630780110581767,2020-11-11 21:00:00,set in an office in the  the new guccigift campaign features characters impatiently waiting to the end of the ,287,,False,0.6772727272727272,-0.03181818181818183,Negative
1326570382938279948,2020-11-11 17:00:00,the ggmarmont shoulder bag a house signature defined by matelassé and double g hardware takes on a festive holid ,497,,False,0.0,0.0,Neutral
1326509988769009664,2020-11-11 13:00:01,from the guccigift collection the gucciophidia backpack mini bag and totes combine classic house motifs such as ,334,,False,0.3333333333333333,0.08333333333333333,Positive
1326268393482186753,2020-11-10 21:00:00,channeling the retro vibe of office parties from decades past the new guccigift campaign showcases the sparking r ,320,,False,0.3522727272727273,-0.05681818181818182,Negative
1326208004899758081,2020-11-10 17:00:02,festive gifts include ggmarmont slippers featuring the double g hardware and colorful sequins discover more ,331,,False,0.3,0.26666666666666666,Positive
1326147602426056704,2020-11-10 13:00:01,the new guccigift collection is part of the holiday celebrations bringing warmth and sparkle to the vintagelooki ,433,,False,0.45454545454545453,0.13636363636363635,Positive
1325906008355594240,2020-11-09 21:00:01,revealed in a new campaign set in a holiday office party in the s the guccigift lineup includes readytowear a ,478,,False,0.45454545454545453,0.13636363636363635,Positive
1325853871785340928,2020-11-09 17:32:50,holiday party set in the where the workplace becomes an impromptu mix of dance floor nightclub and bar is the ,930,,False,0.0,0.0,Neutral
1325787279630213120,2020-11-09 13:08:14,debuting the houses new guccigift campaign channeling the retro vibe of holiday office parties in the  conce ,410,,False,0.45454545454545453,0.13636363636363635,Positive
1325543616366850048,2020-11-08 21:00:00,a gallery of images from the gucciabsolutebeginners films directed by arloparks and yoshi to celebrate the ser ,387,,False,0.0,0.0,Neutral
1325483221182685185,2020-11-08 17:00:00,part of the gucciabsolutebeginners a series that challenged artists to direct their first film barrykeoghans  ,271,,False,0.3666666666666667,0.175,Positive
1325422820499755009,2020-11-08 13:00:00,seen here are stills from the gucciabsolutebeginners films by yoshi barrykeoghan lilygavin and arloparks to ,770,,False,0.0,0.0,Neutral
1325370022038999045,2020-11-08 09:30:12,onko chishin by yoshi is an exploration of self a story told through the streets of the tokyo district where he ,302,,False,0.0,0.0,Neutral
1325198535827075073,2020-11-07 22:08:46,for gucciabsolutebeginners lilygavin directed the companion a story about the wondrous possibilities that lie ,379,,False,0.0,0.0,Neutral
1325063005755875328,2020-11-07 13:10:13,gucciabsolutebeginners is a short film series in collaboration with which sees nine artists direct a film f ,380,,False,0.35,0.05,Positive
1324724895666872322,2020-11-06 14:46:41,announcing the emerging designers whose short films will be screened on guccifest ahluwalia shanelcampbell ,319,,False,0.3,0.0,Neutral
